Close,Date
17.7917,18-Jul-16
17.9548,19-Jul-16
18.0143,20-Jul-16
18.0206,21-Jul-16
18.055,22-Jul-16
18.1292,25-Jul-16
18.2017,26-Jul-16
18.2201,27-Jul-16
18.3523,28-Jul-16
18.3486,29-Jul-16
18.3375,01-Aug-16
18.3353,02-Aug-16
18.2044,03-Aug-16
18.1847,04-Aug-16
18.394,05-Aug-16
18.4807,08-Aug-16
18.3788,09-Aug-16
18.2848,10-Aug-16
18.3143,11-Aug-16
18.414,12-Aug-16
18.3541,16-Aug-16
18.3077,17-Aug-16
18.4204,18-Aug-16
18.4641,19-Aug-16
18.4543,22-Aug-16
18.4684,23-Aug-16
18.5991,24-Aug-16
18.5848,25-Aug-16
18.6223,26-Aug-16
18.6524,29-Aug-16
18.7714,30-Aug-16
18.8414,31-Aug-16
18.7248,01-Sep-16
18.7691,02-Sep-16
18.9162,06-Sep-16
18.9061,07-Sep-16
18.9369,08-Sep-16
18.8304,09-Sep-16
18.5446,12-Sep-16
18.5834,14-Sep-16
18.5574,15-Sep-16
18.6669,16-Sep-16
18.5769,19-Sep-16
18.5605,20-Sep-16
18.5989,21-Sep-16
18.7464,22-Sep-16
18.7479,23-Sep-16
18.6328,26-Sep-16
18.5842,27-Sep-16
18.6678,28-Sep-16
18.5152,29-Sep-16
18.6047,30-Sep-16
18.7893,03-Oct-16
18.9342,04-Oct-16
19.0092,05-Oct-16
19.075,06-Oct-16
19.1083,07-Oct-16
19.0915,10-Oct-16
19.017,13-Oct-16
19.1743,14-Oct-16
19.285,17-Oct-16
19.3835,18-Oct-16
19.3756,19-Oct-16
19.4001,20-Oct-16
19.4007,21-Oct-16
19.4246,24-Oct-16
19.5028,25-Oct-16
19.3106,26-Oct-16
19.0242,27-Oct-16
19.0744,28-Oct-16
19.0649,01-Nov-16
18.9277,02-Nov-16
18.8354,03-Nov-16
18.6496,04-Nov-16
18.661,07-Nov-16
18.8454,08-Nov-16
18.8162,09-Nov-16
18.9468,10-Nov-16
18.6495,11-Nov-16
18.1541,15-Nov-16
18.212,16-Nov-16
18.1747,17-Nov-16
18.1954,18-Nov-16
17.9961,21-Nov-16
18.0998,22-Nov-16
18.1639,23-Nov-16
18.1892,24-Nov-16
18.2435,25-Nov-16
18.2642,28-Nov-16
18.3164,29-Nov-16
18.4973,30-Nov-16
18.4634,01-Dec-16
18.3265,02-Dec-16
18.3127,05-Dec-16
18.4046,06-Dec-16
18.3324,07-Dec-16
18.5342,08-Dec-16
18.5456,09-Dec-16
18.5693,12-Dec-16
18.5449,13-Dec-16
18.5897,14-Dec-16
18.5923,15-Dec-16
18.604,16-Dec-16
18.5217,19-Dec-16
18.4542,20-Dec-16
18.4505,21-Dec-16
18.2728,22-Dec-16
18.2574,23-Dec-16
18.1524,26-Dec-16
18.2012,27-Dec-16
18.3198,28-Dec-16
18.3732,29-Dec-16
18.4589,30-Dec-16
18.3968,02-Jan-17
18.4653,03-Jan-17
18.4996,04-Jan-17
18.586,05-Jan-17
18.5963,06-Jan-17
18.6347,09-Jan-17
18.6429,10-Jan-17
18.7438,11-Jan-17
18.7226,12-Jan-17
18.6945,13-Jan-17
18.6878,16-Jan-17
18.7614,17-Jan-17
18.818,18-Jan-17
18.8035,19-Jan-17
18.6883,20-Jan-17
18.6936,23-Jan-17
18.8359,24-Jan-17
18.9725,25-Jan-17
19.1329,27-Jan-17
19.1486,30-Jan-17
19.0001,31-Jan-17
19.0838,01-Feb-17
19.1099,02-Feb-17
19.1583,03-Feb-17
19.3135,06-Feb-17
19.3356,07-Feb-17
19.3247,08-Feb-17
19.3789,09-Feb-17
19.3205,10-Feb-17
19.316,13-Feb-17
19.3364,14-Feb-17
19.3286,15-Feb-17
19.3974,16-Feb-17
19.4202,17-Feb-17
19.492,20-Feb-17
19.5744,21-Feb-17
19.5653,22-Feb-17
19.6015,23-Feb-17
19.63,27-Feb-17
19.6606,28-Feb-17
19.7209,01-Mar-17
19.7618,02-Mar-17
19.7183,03-Mar-17
19.7437,06-Mar-17
19.7386,07-Mar-17
19.7017,08-Mar-17
19.6961,09-Mar-17
19.6579,10-Mar-17
19.7982,14-Mar-17
19.8031,15-Mar-17
19.8994,16-Mar-17
19.9411,17-Mar-17
19.9274,20-Mar-17
19.8806,21-Mar-17
19.7119,22-Mar-17
19.7111,23-Mar-17
19.7134,24-Mar-17
19.7549,27-Mar-17
19.8555,28-Mar-17
19.9684,29-Mar-17
19.9781,30-Mar-17
19.9376,31-Mar-17
19.9799,03-Apr-17
19.9909,05-Apr-17
19.9121,06-Apr-17
19.8454,07-Apr-17
19.8621,10-Apr-17
19.9393,11-Apr-17
19.8824,12-Apr-17
19.9003,13-Apr-17
19.9411,17-Apr-17
19.9864,18-Apr-17
19.9572,19-Apr-17
19.931,20-Apr-17
19.9565,21-Apr-17
20.04,24-Apr-17
20.2661,25-Apr-17
20.3498,26-Apr-17
20.3199,27-Apr-17
20.3305,28-Apr-17
20.3697,02-May-17
20.3061,03-May-17
20.4236,04-May-17
20.3637,05-May-17
20.4342,08-May-17
20.4473,09-May-17
20.5377,10-May-17
20.4734,11-May-17
20.4212,12-May-17
20.4913,15-May-17
20.5846,16-May-17
20.6809,17-May-17
20.4518,18-May-17
20.4032,19-May-17
20.3818,22-May-17
20.3351,23-May-17
20.2817,24-May-17
20.4516,25-May-17
20.5865,26-May-17
20.548,29-May-17
20.6771,30-May-17
20.7561,31-May-17
20.79,01-Jun-17
20.839,02-Jun-17
20.9076,05-Jun-17
20.9691,06-Jun-17
21.0268,07-Jun-17
21.0633,08-Jun-17
21.1142,09-Jun-17
20.9866,12-Jun-17
21.007,13-Jun-17
21.0562,14-Jun-17
21.0473,15-Jun-17
21.0575,16-Jun-17
21.1512,19-Jun-17
21.2746,20-Jun-17
21.2767,21-Jun-17
21.2553,22-Jun-17
21.1607,23-Jun-17
21.0212,27-Jun-17
20.944,28-Jun-17
21.0941,29-Jun-17
21.0498,30-Jun-17
21.0743,03-Jul-17
21.0588,04-Jul-17
21.1587,05-Jul-17
21.2242,06-Jul-17
21.1737,07-Jul-17
21.2347,10-Jul-17
21.2919,11-Jul-17
21.3525,12-Jul-17
21.4396,13-Jul-17
21.4205,14-Jul-17
21.4763,17-Jul-17
21.4846,18-Jul-17
21.585,19-Jul-17
21.6199,20-Jul-17
21.6792,21-Jul-17
21.6318,24-Jul-17
21.6492,25-Jul-17
21.5679,26-Jul-17
21.6567,27-Jul-17
21.5897,28-Jul-17
21.6668,31-Jul-17
21.6321,01-Aug-17
21.6111,02-Aug-17
21.5009,03-Aug-17
21.5011,04-Aug-17
21.719,07-Aug-17
21.6429,08-Aug-17
21.5216,09-Aug-17
21.2619,10-Aug-17
21.1589,11-Aug-17
21.4087,14-Aug-17
21.5907,16-Aug-17
21.5577,17-Aug-17
21.4647,18-Aug-17
21.3871,21-Aug-17
21.3801,22-Aug-17
21.6361,23-Aug-17
21.6842,24-Aug-17
21.7434,28-Aug-17
21.7681,29-Aug-17
21.8524,30-Aug-17
21.8733,31-Aug-17
22.0013,01-Sep-17
21.8765,04-Sep-17
21.9812,05-Sep-17
21.8204,06-Sep-17
22.0263,07-Sep-17
22.1743,08-Sep-17
22.2923,11-Sep-17
22.4067,12-Sep-17
22.286,13-Sep-17
22.308,14-Sep-17
22.3549,15-Sep-17
22.4678,18-Sep-17
22.4938,19-Sep-17
22.4748,20-Sep-17
22.5515,21-Sep-17
22.2553,22-Sep-17
22.1897,25-Sep-17
22.2382,26-Sep-17
22.1802,27-Sep-17
22.4026,28-Sep-17
22.4944,29-Sep-17
22.581,03-Oct-17
22.5466,04-Oct-17
22.5029,05-Oct-17
22.5917,06-Oct-17
22.5913,09-Oct-17
22.7168,10-Oct-17
22.7101,11-Oct-17
22.8459,12-Oct-17
22.9032,13-Oct-17
22.923,16-Oct-17
22.8927,17-Oct-17
22.8318,18-Oct-17
22.9147,23-Oct-17
22.826,24-Oct-17
22.8401,25-Oct-17
22.8518,26-Oct-17
22.9043,27-Oct-17
23.1326,30-Oct-17
23.1678,31-Oct-17
23.2267,01-Nov-17
23.2389,02-Nov-17
23.223,03-Nov-17
23.2493,06-Nov-17
23.1712,07-Nov-17
23.1668,08-Nov-17
23.2299,09-Nov-17
23.3515,10-Nov-17
23.2987,13-Nov-17
23.2593,14-Nov-17
23.1628,15-Nov-17
23.1071,16-Nov-17
23.1986,17-Nov-17
23.2486,20-Nov-17
23.3772,21-Nov-17
23.4425,22-Nov-17
23.3792,23-Nov-17
23.4031,24-Nov-17
23.4706,27-Nov-17
23.531,28-Nov-17
23.4941,29-Nov-17
23.4262,30-Nov-17
23.414,01-Dec-17
23.399,04-Dec-17
23.3745,05-Dec-17
23.336,06-Dec-17
23.459,07-Dec-17
23.6763,08-Dec-17
23.6445,11-Dec-17
23.5901,12-Dec-17
23.5963,13-Dec-17
23.6201,14-Dec-17
23.7548,15-Dec-17
23.8682,18-Dec-17
23.9915,19-Dec-17
23.9313,20-Dec-17
23.8911,21-Dec-17
23.8591,22-Dec-17
23.9216,26-Dec-17
23.8366,27-Dec-17
23.912,28-Dec-17
24.0155,29-Dec-17
24.0022,01-Jan-18
23.8867,02-Jan-18
23.9624,03-Jan-18
24.0692,04-Jan-18
24.2602,05-Jan-18
24.3825,08-Jan-18
24.389,09-Jan-18
24.4527,10-Jan-18
24.4403,11-Jan-18
24.5179,12-Jan-18
24.5405,15-Jan-18
24.4898,16-Jan-18
24.5658,17-Jan-18
24.5478,18-Jan-18
24.6804,19-Jan-18
24.7645,22-Jan-18
24.8968,23-Jan-18
24.9279,24-Jan-18
24.8838,25-Jan-18
24.8629,29-Jan-18
24.7586,30-Jan-18
24.6526,31-Jan-18
24.6148,01-Feb-18
24.3026,02-Feb-18
23.9446,05-Feb-18
23.5155,06-Feb-18
23.7522,07-Feb-18
23.8953,08-Feb-18
23.6062,09-Feb-18
23.733,12-Feb-18
23.9028,14-Feb-18
23.9235,15-Feb-18
23.8965,16-Feb-18
23.8472,19-Feb-18
23.8643,20-Feb-18
23.8517,21-Feb-18
23.881,22-Feb-18
24.0526,23-Feb-18
24.235,26-Feb-18
24.3072,27-Feb-18
24.158,28-Feb-18
24.0247,01-Mar-18
23.787,05-Mar-18
23.8103,06-Mar-18
23.7273,07-Mar-18
23.8123,08-Mar-18
23.8226,09-Mar-18
24.0299,12-Mar-18
24.0771,13-Mar-18
23.93,14-Mar-18
23.9856,15-Mar-18
23.839,16-Mar-18
23.6366,19-Mar-18
23.4615,20-Mar-18
23.4188,21-Mar-18
23.3215,22-Mar-18
22.9944,23-Mar-18
23.0584,26-Mar-18
23.1745,27-Mar-18
22.9248,28-Mar-18
23.1121,02-Apr-18
23.0664,03-Apr-18
23.0448,04-Apr-18
23.2377,05-Apr-18
23.4551,06-Apr-18
23.4644,09-Apr-18
23.499,10-Apr-18
23.5595,11-Apr-18
23.5754,12-Apr-18
23.6301,13-Apr-18
23.6884,16-Apr-18
23.7419,17-Apr-18
23.7885,18-Apr-18
23.7685,19-Apr-18
23.848,20-Apr-18
23.7761,23-Apr-18
23.8781,24-Apr-18
23.6817,25-Apr-18
23.697,26-Apr-18
23.9822,27-Apr-18
24.1046,30-Apr-18
23.9507,02-May-18
23.8823,03-May-18
23.8201,04-May-18
23.9446,07-May-18
23.985,08-May-18
24.0225,09-May-18
24.046,10-May-18
24.1926,11-May-18
24.2366,14-May-18
24.2909,15-May-18
24.2766,16-May-18
24.3748,17-May-18
24.2885,18-May-18
24.0117,21-May-18
24.2693,22-May-18
24.1905,23-May-18
24.2017,24-May-18
24.298,25-May-18
24.3155,28-May-18
24.2944,29-May-18
24.2946,30-May-18
24.293,31-May-18
24.2655,01-Jun-18
24.2593,04-Jun-18
24.1523,05-Jun-18
24.2372,06-Jun-18
24.3553,07-Jun-18
24.4881,08-Jun-18
24.6082,11-Jun-18
24.8178,12-Jun-18
24.7997,13-Jun-18
24.8297,14-Jun-18
24.8694,15-Jun-18
24.9431,18-Jun-18
24.9404,19-Jun-18
24.9442,20-Jun-18
25.0151,21-Jun-18
24.9886,22-Jun-18
25.029,25-Jun-18
24.7693,26-Jun-18
24.6289,27-Jun-18
24.3044,28-Jun-18
24.4894,29-Jun-18
24.487,02-Jul-18
24.566,03-Jul-18
24.7756,04-Jul-18
24.8273,05-Jul-18
25.0613,06-Jul-18
25.261,09-Jul-18
25.3657,10-Jul-18
25.3064,11-Jul-18
25.3093,12-Jul-18
25.3257,13-Jul-18
25.1669,16-Jul-18
25.2035,17-Jul-18
25.2953,18-Jul-18
25.296,19-Jul-18
25.451,20-Jul-18
25.4632,23-Jul-18
25.5762,24-Jul-18
25.6847,25-Jul-18
25.807,26-Jul-18
25.6163,27-Jul-18
25.5139,30-Jul-18
25.4667,31-Jul-18
25.4946,01-Aug-18
25.4975,02-Aug-18
25.772,03-Aug-18
25.8349,06-Aug-18
25.9508,07-Aug-18
25.9868,08-Aug-18
26.0032,09-Aug-18
25.9092,10-Aug-18
25.7608,13-Aug-18
25.9312,14-Aug-18
26.0185,16-Aug-18
26.0426,17-Aug-18
26.0423,20-Aug-18
26.0474,21-Aug-18
26.0969,23-Aug-18
26.0619,24-Aug-18
26.2572,27-Aug-18
26.424,28-Aug-18
26.4529,29-Aug-18
26.5161,30-Aug-18
26.4697,31-Aug-18
26.3399,03-Sep-18
26.2316,04-Sep-18
25.9845,05-Sep-18
26.0822,06-Sep-18
26.1159,07-Sep-18
25.9784,10-Sep-18
25.889,11-Sep-18
25.8616,12-Sep-18
25.9212,14-Sep-18
25.7486,17-Sep-18
25.5631,18-Sep-18
25.5436,19-Sep-18
25.4779,21-Sep-18
25.2504,24-Sep-18
25.296,25-Sep-18
25.2972,26-Sep-18
25.1033,27-Sep-18
25.0927,28-Sep-18
25.0111,01-Oct-18
24.8945,03-Oct-18
24.7645,04-Oct-18
24.3539,05-Oct-18
24.0456,08-Oct-18
24.0259,09-Oct-18
24.2182,10-Oct-18
23.7732,11-Oct-18
23.904,12-Oct-18
24.0684,15-Oct-18
24.1122,16-Oct-18
24.1226,17-Oct-18
23.8373,19-Oct-18
23.6998,22-Oct-18
23.6342,23-Oct-18
23.6359,24-Oct-18
23.2909,25-Oct-18
23.4248,26-Oct-18
23.4989,29-Oct-18
23.3472,30-Oct-18
23.6279,31-Oct-18
23.8388,01-Nov-18
23.8364,02-Nov-18
23.7599,05-Nov-18
23.5384,06-Nov-18
23.705,09-Nov-18
23.6286,12-Nov-18
23.5216,13-Nov-18
23.5227,14-Nov-18
23.6072,15-Nov-18
23.8317,16-Nov-18
23.8412,19-Nov-18
23.5392,20-Nov-18
23.514,21-Nov-18
23.59,22-Nov-18
23.6178,26-Nov-18
23.7984,27-Nov-18
23.8769,28-Nov-18
24.043,29-Nov-18
24.1532,30-Nov-18
24.2018,03-Dec-18
24.2282,04-Dec-18
23.9598,05-Dec-18
23.9116,06-Dec-18
23.9702,07-Dec-18
23.744,10-Dec-18
23.8208,11-Dec-18
24.0439,12-Dec-18
24.198,13-Dec-18
24.1537,14-Dec-18
24.1146,17-Dec-18
24.0203,18-Dec-18
24.1616,19-Dec-18
24.0753,20-Dec-18
23.8979,21-Dec-18
23.6853,24-Dec-18
23.6402,26-Dec-18
23.9137,27-Dec-18
24.0258,28-Dec-18
24.0551,31-Dec-18
24.1411,01-Jan-19
24.0361,02-Jan-19
