Close,Date
21.918,03-Aug-17
21.936,04-Aug-17
21.969,07-Aug-17
21.861,08-Aug-17
21.594,09-Aug-17
21.142,10-Aug-17
21.222,11-Aug-17
21.62,14-Aug-17
21.718,16-Aug-17
21.86,17-Aug-17
21.853,18-Aug-17
21.633,21-Aug-17
21.599,22-Aug-17
21.661,23-Aug-17
21.726,24-Aug-17
21.824,28-Aug-17
21.636,29-Aug-17
21.888,30-Aug-17
22.073,31-Aug-17
22.191,01-Sep-17
22.089,04-Sep-17
22.249,05-Sep-17
22.287,06-Sep-17
22.381,07-Sep-17
22.415,08-Sep-17
22.639,11-Sep-17
22.884,12-Sep-17
22.685,13-Sep-17
22.715,14-Sep-17
22.738,15-Sep-17
22.823,18-Sep-17
22.939,19-Sep-17
22.877,20-Sep-17
22.822,21-Sep-17
22.277,22-Sep-17
22.102,25-Sep-17
22.164,26-Sep-17
21.905,27-Sep-17
22.016,28-Sep-17
22.269,29-Sep-17
22.339,03-Oct-17
22.403,04-Oct-17
22.505,05-Oct-17
22.725,06-Oct-17
22.713,09-Oct-17
22.824,10-Oct-17
22.789,11-Oct-17
22.893,12-Oct-17
22.947,13-Oct-17
23.063,16-Oct-17
23.09,17-Oct-17
23.116,18-Oct-17
23.394,23-Oct-17
23.408,24-Oct-17
23.594,25-Oct-17
23.7,26-Oct-17
23.659,27-Oct-17
23.863,30-Oct-17
23.887,31-Oct-17
24.116,01-Nov-17
24.194,02-Nov-17
24.246,03-Nov-17
24.347,06-Nov-17
24.053,07-Nov-17
23.944,08-Nov-17
23.972,09-Nov-17
23.99,10-Nov-17
23.87,13-Nov-17
23.771,14-Nov-17
23.62,15-Nov-17
23.734,16-Nov-17
23.984,17-Nov-17
23.998,20-Nov-17
24.096,21-Nov-17
24.095,22-Nov-17
24.161,23-Nov-17
24.2,24-Nov-17
24.281,27-Nov-17
24.319,28-Nov-17
24.403,29-Nov-17
24.443,30-Nov-17
24.174,01-Dec-17
24.165,04-Dec-17
24.104,05-Dec-17
23.871,06-Dec-17
24.341,07-Dec-17
24.464,08-Dec-17
24.558,11-Dec-17
24.413,12-Dec-17
24.286,13-Dec-17
24.262,14-Dec-17
24.396,15-Dec-17
24.528,18-Dec-17
24.801,19-Dec-17
24.926,20-Dec-17
25.057,21-Dec-17
25.257,22-Dec-17
25.476,26-Dec-17
25.318,27-Dec-17
25.324,28-Dec-17
25.421,29-Dec-17
25.401,01-Jan-18
25.212,02-Jan-18
25.311,03-Jan-18
25.493,04-Jan-18
25.74,05-Jan-18
25.804,08-Jan-18
25.806,09-Jan-18
25.802,10-Jan-18
25.808,11-Jan-18
25.823,12-Jan-18
25.791,15-Jan-18
25.553,16-Jan-18
25.624,17-Jan-18
25.272,18-Jan-18
25.316,19-Jan-18
25.398,22-Jan-18
25.482,23-Jan-18
25.362,24-Jan-18
25.196,25-Jan-18
24.882,29-Jan-18
24.642,30-Jan-18
24.451,31-Jan-18
24.578,01-Feb-18
23.638,02-Feb-18
23.5,05-Feb-18
23.089,06-Feb-18
23.418,07-Feb-18
23.722,08-Feb-18
23.604,09-Feb-18
23.928,12-Feb-18
23.968,14-Feb-18
23.851,15-Feb-18
23.603,16-Feb-18
23.301,19-Feb-18
23.328,20-Feb-18
23.24,21-Feb-18
23.093,22-Feb-18
23.311,23-Feb-18
23.436,26-Feb-18
23.474,27-Feb-18
23.409,28-Feb-18
23.415,01-Mar-18
23.235,05-Mar-18
23.012,06-Mar-18
22.703,07-Mar-18
22.777,08-Mar-18
22.772,09-Mar-18
22.919,12-Mar-18
23.079,13-Mar-18
23.051,14-Mar-18
23.119,15-Mar-18
22.829,16-Mar-18
22.563,19-Mar-18
22.572,20-Mar-18
22.664,21-Mar-18
22.589,22-Mar-18
22.382,23-Mar-18
22.572,26-Mar-18
22.84,27-Mar-18
22.773,28-Mar-18
23.079,02-Apr-18
23.198,03-Apr-18
22.963,04-Apr-18
23.381,05-Apr-18
23.489,06-Apr-18
23.534,09-Apr-18
23.569,10-Apr-18
23.621,11-Apr-18
23.579,12-Apr-18
23.618,13-Apr-18
23.679,16-Apr-18
23.666,17-Apr-18
23.657,18-Apr-18
23.802,19-Apr-18
