Close,Date
14.392,18-Feb-20
14.4364,19-Feb-20
14.6275,20-Feb-20
14.0935,24-Feb-20
14.003,25-Feb-20
13.549,26-Feb-20
13.5695,27-Feb-20
12.8976,28-Feb-20
13.2593,02-Mar-20
13.7746,03-Mar-20
13.5192,04-Mar-20
13.6137,05-Mar-20
13.5042,06-Mar-20
13.0709,09-Mar-20
13.0577,11-Mar-20
12.4106,12-Mar-20
12.062,13-Mar-20
11.9765,16-Mar-20
11.5108,17-Mar-20
11.2734,18-Mar-20
11.4747,19-Mar-20
12.0429,20-Mar-20
10.9959,23-Mar-20
11.7756,24-Mar-20
12.4705,25-Mar-20
11.8225,26-Mar-20
12.3365,27-Mar-20
12.258,30-Mar-20
12.7953,31-Mar-20
12.276,01-Apr-20
12.276,01-Apr-20
12.4074,03-Apr-20
12.4074,03-Apr-20
13.286,07-Apr-20
13.286,07-Apr-20
13.128,08-Apr-20
13.128,08-Apr-20
13.4245,09-Apr-20
13.4245,09-Apr-20
13.289,13-Apr-20
13.289,13-Apr-20
13.8132,15-Apr-20
13.8132,15-Apr-20
14.1786,16-Apr-20
14.1786,16-Apr-20
14.5596,17-Apr-20
14.5596,17-Apr-20
14.3118,20-Apr-20
14.3118,20-Apr-20
14.2666,21-Apr-20
14.2666,21-Apr-20
13.9007,22-Apr-20
13.9007,22-Apr-20
14.0098,23-Apr-20
14.0098,23-Apr-20
13.9612,24-Apr-20
13.9612,24-Apr-20
14.3898,27-Apr-20
14.3898,27-Apr-20
14.4608,28-Apr-20
14.4608,28-Apr-20
14.1924,29-Apr-20
14.1924,29-Apr-20
14.4478,30-Apr-20
14.4478,30-Apr-20
13.9013,04-May-20
13.9013,04-May-20
14.2535,05-May-20
14.2535,05-May-20
14.4415,06-May-20
14.4415,06-May-20
14.6941,07-May-20
14.6941,07-May-20
14.7348,08-May-20
14.7348,08-May-20
14.8016,11-May-20
14.8016,11-May-20
14.9066,12-May-20
14.9066,12-May-20
14.691,13-May-20
14.691,13-May-20
14.4867,14-May-20
14.4867,14-May-20
14.7152,15-May-20
14.7152,15-May-20
15.0399,18-May-20
15.0399,18-May-20
14.9925,19-May-20
14.9925,19-May-20
15.1453,20-May-20
15.1453,20-May-20
15.107,21-May-20
15.107,21-May-20
14.9925,22-May-20
14.9925,22-May-20
15.3869,26-May-20
15.3869,26-May-20
15.2336,27-May-20
15.2336,27-May-20
15.1947,28-May-20
15.1947,28-May-20
15.0208,29-May-20
15.0208,29-May-20
15.1762,01-Jun-20
15.1762,01-Jun-20
15.3367,02-Jun-20
15.3367,02-Jun-20
15.4672,03-Jun-20
15.4672,03-Jun-20
15.5244,04-Jun-20
15.5244,04-Jun-20
15.5673,05-Jun-20
15.5673,05-Jun-20
15.7879,08-Jun-20
15.7879,08-Jun-20
15.7583,09-Jun-20
15.7583,09-Jun-20
16.0814,10-Jun-20
16.0814,10-Jun-20
15.9832,11-Jun-20
15.9832,11-Jun-20
15.6897,12-Jun-20
15.6897,12-Jun-20
15.4014,15-Jun-20
15.4014,15-Jun-20
15.8516,16-Jun-20
15.8516,16-Jun-20
16.0596,17-Jun-20
16.0596,17-Jun-20
16.1914,18-Jun-20
16.1914,18-Jun-20
16.3244,19-Jun-20
16.3244,19-Jun-20
16.2981,22-Jun-20
16.2981,22-Jun-20
16.3856,23-Jun-20
16.3856,23-Jun-20
16.3203,24-Jun-20
16.3203,24-Jun-20
16.081,25-Jun-20
16.081,25-Jun-20
16.2196,26-Jun-20
15.8124,29-Jun-20
15.981,30-Jun-20
16.3032,01-Jul-20
16.4411,02-Jul-20
16.4812,03-Jul-20
16.5814,06-Jul-20
16.7357,07-Jul-20
16.7053,08-Jul-20
16.9588,09-Jul-20
17.0792,10-Jul-20
17.3308,13-Jul-20
17.0502,14-Jul-20
17.1158,15-Jul-20
16.8829,16-Jul-20
17.059,17-Jul-20
16.9727,20-Jul-20
17.4444,21-Jul-20
17.1252,22-Jul-20
17.334,23-Jul-20
16.7595,24-Jul-20
16.7659,27-Jul-20
17.0041,28-Jul-20
16.7615,29-Jul-20
16.7677,30-Jul-20
17.2058,31-Jul-20
17.3954,03-Aug-20
17.5504,04-Aug-20
17.573,05-Aug-20
17.6075,06-Aug-20
17.8521,07-Aug-20
17.7257,10-Aug-20
17.5825,11-Aug-20
17.4897,12-Aug-20
17.7218,13-Aug-20
17.7218,13-Aug-20
17.7316,14-Aug-20
17.8522,17-Aug-20
17.9809,18-Aug-20
18.0972,19-Aug-20
17.8832,20-Aug-20
18.3419,21-Aug-20
18.3663,24-Aug-20
18.3215,25-Aug-20
18.6215,26-Aug-20
18.867,27-Aug-20
18.5623,28-Aug-20
18.8133,31-Aug-20
18.8871,01-Sep-20
19.1972,02-Sep-20
19.2797,03-Sep-20
18.318,04-Sep-20
17.9996,07-Sep-20
18.0246,08-Sep-20
17.812,09-Sep-20
17.7648,10-Sep-20
17.7726,11-Sep-20
17.5093,14-Sep-20
17.5851,15-Sep-20
17.915,16-Sep-20
17.4749,17-Sep-20
17.3321,18-Sep-20
16.8487,21-Sep-20
17.3475,22-Sep-20
17.5497,23-Sep-20
17.0586,24-Sep-20
17.2992,25-Sep-20
17.6564,28-Sep-20
17.7878,29-Sep-20
17.693,30-Sep-20
17.8727,01-Oct-20
17.6042,05-Oct-20
17.8345,06-Oct-20
17.7344,07-Oct-20
17.8889,08-Oct-20
18.0217,09-Oct-20
18.2652,12-Oct-20
18.7776,13-Oct-20
18.8291,14-Oct-20
18.3609,15-Oct-20
18.5129,16-Oct-20
18.5953,19-Oct-20
18.316,20-Oct-20
18.1773,21-Oct-20
18.1754,22-Oct-20
18.2746,23-Oct-20
18.098,26-Oct-20
18.0695,27-Oct-20
18.098,28-Oct-20
17.7724,29-Oct-20
17.7813,30-Oct-20
17.6521,02-Nov-20
17.7589,03-Nov-20
18.3859,04-Nov-20
18.8944,05-Nov-20
18.7537,06-Nov-20
19.3423,09-Nov-20
18.6551,10-Nov-20
18.6183,11-Nov-20
18.7944,12-Nov-20
18.9347,13-Nov-20
18.9656,17-Nov-20
18.8736,18-Nov-20
18.7,19-Nov-20
18.881,20-Nov-20
18.7995,23-Nov-20
18.7953,24-Nov-20
18.9238,25-Nov-20
19.0892,26-Nov-20
19.1734,27-Nov-20
19.2956,01-Dec-20
19.5191,02-Dec-20
19.593,03-Dec-20
19.6264,04-Dec-20
19.6117,07-Dec-20
19.6904,08-Dec-20
19.6404,09-Dec-20
19.2163,10-Dec-20
19.3203,11-Dec-20
19.3626,14-Dec-20
19.5549,15-Dec-20
19.7295,16-Dec-20
19.7758,17-Dec-20
19.8804,18-Dec-20
19.712,21-Dec-20
19.7889,22-Dec-20
19.946,23-Dec-20
19.8024,24-Dec-20
19.8818,28-Dec-20
20.0954,29-Dec-20
19.9611,30-Dec-20
19.9378,31-Dec-20
20.0339,01-Jan-21
20.0627,04-Jan-21
19.6532,05-Jan-21
19.5311,06-Jan-21
19.5661,07-Jan-21
20.1393,08-Jan-21
20.3338,11-Jan-21
20.1372,12-Jan-21
20.0922,13-Jan-21
20.0928,14-Jan-21
19.9731,15-Jan-21
19.8816,18-Jan-21
20.0853,19-Jan-21
20.2771,20-Jan-21
20.6522,21-Jan-21
20.627,22-Jan-21
20.8513,25-Jan-21
20.9138,27-Jan-21
19.9901,28-Jan-21
20.1774,29-Jan-21
20.2294,01-Feb-21
20.6697,02-Feb-21
20.9539,03-Feb-21
20.7823,04-Feb-21
21.0056,05-Feb-21
21.1323,08-Feb-21
21.1316,09-Feb-21
21.2116,10-Feb-21
21.1595,11-Feb-21
21.1317,12-Feb-21
21.183,15-Feb-21
21.347,16-Feb-21
21.1806,17-Feb-21
20.9926,18-Feb-21
21.0203,19-Feb-21
20.6703,22-Feb-21
20.2339,23-Feb-21
20.2937,24-Feb-21
20.3491,25-Feb-21
20.1416,26-Feb-21
20.4943,01-Mar-21
20.5203,02-Mar-21
20.3965,03-Mar-21
19.6432,04-Mar-21
19.2338,05-Mar-21
19.3678,08-Mar-21
19.4478,09-Mar-21
19.7959,10-Mar-21
19.8247,12-Mar-21
19.9411,15-Mar-21
20.0843,16-Mar-21
20.224,17-Mar-21
20.1171,18-Mar-21
19.8362,19-Mar-21
19.8578,22-Mar-21
20.0787,23-Mar-21
20.1084,24-Mar-21
19.7722,25-Mar-21
19.7981,26-Mar-21
20.0777,30-Mar-21
20.0858,31-Mar-21
20.419,01-Apr-21
20.7424,05-Apr-21
20.9827,06-Apr-21
21.4219,07-Apr-21
21.5425,08-Apr-21
21.7407,09-Apr-21
21.8981,12-Apr-21
22.0692,13-Apr-21
22.0295,15-Apr-21
22.0506,16-Apr-21
22.236,19-Apr-21
22.089,20-Apr-21
22.0659,22-Apr-21
21.8518,23-Apr-21
21.9461,26-Apr-21
22.1328,27-Apr-21
22.0791,28-Apr-21
22.0163,29-Apr-21
21.8921,30-Apr-21
21.8675,03-May-21
21.6998,04-May-21
21.3868,05-May-21
21.2023,06-May-21
21.2872,07-May-21
21.3176,10-May-21
20.7729,11-May-21
20.7172,12-May-21
20.6887,14-May-21
20.7555,17-May-21
20.8121,18-May-21
20.4566,19-May-21
20.4967,20-May-21
20.928,21-May-21
20.8858,24-May-21
21.1511,25-May-21
21.1756,26-May-21
21.0306,27-May-21
21.0816,28-May-21
21.1013,31-May-21
21.1264,01-Jun-21
21.1581,02-Jun-21
21.0717,03-Jun-21
20.9884,04-Jun-21
21.2065,07-Jun-21
21.3499,08-Jun-21
21.2974,09-Jun-21
21.2192,10-Jun-21
21.6167,11-Jun-21
21.7182,14-Jun-21
21.9319,15-Jun-21
21.8018,16-Jun-21
21.6578,17-Jun-21
22.3542,18-Jun-21
22.1837,21-Jun-21
22.2168,22-Jun-21
22.3334,23-Jun-21
22.5075,24-Jun-21
22.5849,25-Jun-21
22.599,28-Jun-21
22.8202,29-Jun-21
22.9721,30-Jun-21
22.9826,01-Jul-21
23.0944,02-Jul-21
23.207,05-Jul-21
23.165,06-Jul-21
23.2917,07-Jul-21
23.177,08-Jul-21
23.2538,09-Jul-21
23.3982,12-Jul-21
23.4707,13-Jul-21
23.5658,14-Jul-21
23.468,15-Jul-21
23.3476,16-Jul-21
23.1255,19-Jul-21
23.0754,20-Jul-21
23.3533,22-Jul-21
23.5593,23-Jul-21
23.7247,26-Jul-21
23.7804,27-Jul-21
23.625,28-Jul-21
23.6311,29-Jul-21
23.4464,30-Jul-21
23.6692,02-Aug-21
23.5588,03-Aug-21
23.6416,04-Aug-21
23.6582,05-Aug-21
23.8057,06-Aug-21
23.7179,09-Aug-21
23.8656,10-Aug-21
23.7339,11-Aug-21
23.6129,12-Aug-21
23.73,13-Aug-21
23.8469,16-Aug-21
23.7572,17-Aug-21
23.5084,18-Aug-21
23.4937,20-Aug-21
23.7943,23-Aug-21
24.0622,24-Aug-21
24.1749,25-Aug-21
24.106,26-Aug-21
24.0892,27-Aug-21
24.064,30-Aug-21
24.2839,31-Aug-21
24.1852,01-Sep-21
24.1894,02-Sep-21
24.1619,03-Sep-21
24.2544,06-Sep-21
24.275,07-Sep-21
24.3319,08-Sep-21
24.2413,09-Sep-21
24.0107,13-Sep-21
24.0313,14-Sep-21
24.0016,15-Sep-21
23.9692,16-Sep-21
23.9734,17-Sep-21
23.5874,20-Sep-21
23.3682,21-Sep-21
23.3788,22-Sep-21
23.6093,23-Sep-21
23.6638,24-Sep-21
23.7316,27-Sep-21
23.3925,28-Sep-21
23.2135,29-Sep-21
23.1966,30-Sep-21
23.004,01-Oct-21
23.0635,04-Oct-21
22.9027,05-Oct-21
22.8026,06-Oct-21
23.3877,07-Oct-21
23.391,08-Oct-21
23.3935,11-Oct-21
23.4312,12-Oct-21
23.2162,13-Oct-21
23.554,14-Oct-21
23.8332,18-Oct-21
24.0465,19-Oct-21
24.2426,20-Oct-21
24.1852,21-Oct-21
24.2465,22-Oct-21
24.2697,25-Oct-21
24.555,26-Oct-21
24.5725,27-Oct-21
24.62,28-Oct-21
24.7197,29-Oct-21
25.0484,01-Nov-21
25.0407,02-Nov-21
25.1043,03-Nov-21
25.5534,08-Nov-21
25.4883,09-Nov-21
25.2332,10-Nov-21
25.264,11-Nov-21
25.1466,12-Nov-21
25.3675,15-Nov-21
25.3131,16-Nov-21
25.4799,17-Nov-21
25.3356,18-Nov-21
25.8718,22-Nov-21
25.5607,23-Nov-21
25.4867,24-Nov-21
25.7611,25-Nov-21
25.4405,26-Nov-21
25.4996,29-Nov-21
25.6751,30-Nov-21
25.7911,01-Dec-21
25.2129,02-Dec-21
25.2618,03-Dec-21
24.8751,06-Dec-21
25.4489,07-Dec-21
25.8358,08-Dec-21
25.8949,09-Dec-21
25.7831,10-Dec-21
26.0185,13-Dec-21
25.6339,14-Dec-21
25.4249,15-Dec-21
26.0443,16-Dec-21
25.2394,17-Dec-21
24.9003,20-Dec-21
25.025,21-Dec-21
25.293,22-Dec-21
25.5541,23-Dec-21
25.714,24-Dec-21
25.758,27-Dec-21
26.0369,28-Dec-21
26.1077,29-Dec-21
25.8734,30-Dec-21
25.7169,31-Dec-21
25.6533,03-Jan-22
25.9066,04-Jan-22
25.5002,05-Jan-22
24.7109,06-Jan-22
24.9007,07-Jan-22
24.5523,10-Jan-22
24.525,11-Jan-22
24.6741,12-Jan-22
24.8059,13-Jan-22
24.3625,14-Jan-22
24.4232,17-Jan-22
24.2579,18-Jan-22
24.078,19-Jan-22
23.9249,20-Jan-22
23.1728,21-Jan-22
22.918,24-Jan-22
22.7191,25-Jan-22
22.6271,27-Jan-22
22.4932,28-Jan-22
22.9572,31-Jan-22
23.522,01-Feb-22
24.038,02-Feb-22
23.3991,03-Feb-22
23.2176,04-Feb-22
23.1132,07-Feb-22
23.0528,08-Feb-22
23.458,09-Feb-22
23.6563,10-Feb-22
23.231,11-Feb-22
22.7976,14-Feb-22
23.2685,15-Feb-22
23.4429,16-Feb-22
23.0627,17-Feb-22
23.134,18-Feb-22
22.1122,21-Feb-22
21.7373,22-Feb-22
21.9325,23-Feb-22
21.0584,24-Feb-22
22.0812,25-Feb-22
22.2259,28-Feb-22
22.4199,02-Mar-22
22.5928,03-Mar-22
22.2844,04-Mar-22
22.0295,07-Mar-22
22.0788,08-Mar-22
21.9288,09-Mar-22
21.978,10-Mar-22
21.9636,11-Mar-22
21.9473,14-Mar-22
21.2898,15-Mar-22
22.339,16-Mar-22
22.7473,17-Mar-22
22.9792,21-Mar-22
23.2839,22-Mar-22
23.7913,23-Mar-22
23.462,24-Mar-22
23.4029,25-Mar-22
23.7427,28-Mar-22
24.0957,29-Mar-22
23.808,30-Mar-22
23.3935,31-Mar-22
23.4995,01-Apr-22
23.8134,04-Apr-22
23.2477,05-Apr-22
22.9162,06-Apr-22
23.0033,07-Apr-22
22.6455,08-Apr-22
22.1332,11-Apr-22
22.1302,12-Apr-22
22.1122,13-Apr-22
22.1247,18-Apr-22
22.6506,19-Apr-22
22.2467,20-Apr-22
21.8034,21-Apr-22
21.2998,22-Apr-22
21.6441,25-Apr-22
20.8068,26-Apr-22
20.803,27-Apr-22
21.5143,28-Apr-22
20.5413,29-Apr-22
20.9619,02-May-22
21.5747,04-May-22
20.4976,05-May-22
20.4087,06-May-22
19.7606,09-May-22
19.9606,10-May-22
19.3563,11-May-22
19.372,12-May-22
20.0655,13-May-22
19.9372,16-May-22
20.3531,17-May-22
19.3743,18-May-22
19.3014,19-May-22
19.2482,20-May-22
19.5321,23-May-22
19.1083,24-May-22
19.4057,25-May-22
19.929,26-May-22
20.5811,27-May-22
20.5712,30-May-22
20.5453,31-May-22
20.3524,01-Jun-22
20.9264,02-Jun-22
20.3753,03-Jun-22
20.4543,06-Jun-22
20.6867,07-Jun-22
20.5005,08-Jun-22
19.9651,09-Jun-22
19.278,10-Jun-22
18.4363,13-Jun-22
18.4751,14-Jun-22
18.9619,15-Jun-22
18.1839,16-Jun-22
18.4075,17-Jun-22
18.3813,20-Jun-22
18.8803,21-Jun-22
18.8975,22-Jun-22
19.1664,23-Jun-22
19.8457,24-Jun-22
19.7152,27-Jun-22
19.2292,28-Jun-22
19.2416,29-Jun-22
19.0208,30-Jun-22
19.1498,01-Jul-22
19.2902,04-Jul-22
19.5627,05-Jul-22
19.6858,06-Jul-22
20.0602,07-Jul-22
20.1585,08-Jul-22
19.7278,11-Jul-22
19.5891,12-Jul-22
19.6874,13-Jul-22
19.621,14-Jul-22
20.0247,15-Jul-22
19.8805,18-Jul-22
20.494,19-Jul-22
20.8283,20-Jul-22
21.0953,21-Jul-22
20.7293,22-Jul-22
20.7673,25-Jul-22
20.1838,26-Jul-22
21.0707,27-Jul-22
21.201,28-Jul-22
21.4772,29-Jul-22
21.4415,01-Aug-22
21.1839,02-Aug-22
21.9568,03-Aug-22
21.9946,04-Aug-22
22.0462,05-Aug-22
21.6553,08-Aug-22
22.2606,10-Aug-22
22.1756,11-Aug-22
22.74,12-Aug-22
22.5384,16-Aug-22
22.4394,17-Aug-22
22.3132,18-Aug-22
22.157,19-Aug-22
21.535,22-Aug-22
21.6963,23-Aug-22
21.3835,24-Aug-22
21.9728,25-Aug-22
21.0673,26-Aug-22
21.0598,29-Aug-22
20.4351,30-Aug-22
20.423,01-Sep-22
20.2361,02-Sep-22
20.3464,05-Sep-22
20.0751,06-Sep-22
20.5238,07-Sep-22
20.6207,08-Sep-22
20.8399,09-Sep-22
21.1444,12-Sep-22
19.9414,13-Sep-22
20.2087,14-Sep-22
19.9259,15-Sep-22
19.8059,16-Sep-22
19.9958,19-Sep-22
19.79,20-Sep-22
19.4873,21-Sep-22
19.4967,22-Sep-22
19.2234,23-Sep-22
19.2508,26-Sep-22
19.2506,27-Sep-22
19.7205,28-Sep-22
19.1197,29-Sep-22
18.7188,30-Sep-22
19.4307,03-Oct-22
19.7952,04-Oct-22
19.7758,06-Oct-22
19.0216,07-Oct-22
18.8688,10-Oct-22
18.5926,11-Oct-22
18.5942,12-Oct-22
19.0075,13-Oct-22
18.4178,14-Oct-22
19.0226,17-Oct-22
19.2318,18-Oct-22
19.3121,19-Oct-22
19.1252,20-Oct-22
19.8341,21-Oct-22
19.6878,25-Oct-22
19.3188,27-Oct-22
19.9217,28-Oct-22
19.8245,31-Oct-22
19.5345,01-Nov-22
18.8923,02-Nov-22
18.5552,03-Nov-22
18.8899,04-Nov-22
19.001,07-Nov-22
18.4203,09-Nov-22
19.8661,10-Nov-22
19.9995,11-Nov-22
19.8404,14-Nov-22
19.9563,15-Nov-22
19.9154,16-Nov-22
19.9198,17-Nov-22
20.0506,18-Nov-22
19.9324,21-Nov-22
20.0529,22-Nov-22
20.3189,23-Nov-22
20.1832,24-Nov-22
20.1482,25-Nov-22
19.9914,28-Nov-22
19.6762,29-Nov-22
20.4938,30-Nov-22
20.3481,01-Dec-22
20.3845,02-Dec-22
20.4037,05-Dec-22
19.9406,06-Dec-22
19.8586,07-Dec-22
20.0943,08-Dec-22
20.1326,09-Dec-22
20.1239,12-Dec-22
20.3464,13-Dec-22
20.2863,14-Dec-22
19.6613,15-Dec-22
19.4494,16-Dec-22
19.168,19-Dec-22
19.167,20-Dec-22
19.5622,21-Dec-22
18.9662,22-Dec-22
19.0283,23-Dec-22
19.0003,26-Dec-22
18.7534,27-Dec-22
18.5062,28-Dec-22
18.8289,29-Dec-22
19.0558,30-Dec-22
19.2228,02-Jan-23
19.3318,03-Jan-23
19.0666,04-Jan-23
18.996,05-Jan-23
18.7611,06-Jan-23
19.1747,09-Jan-23
19.1704,10-Jan-23
19.2555,11-Jan-23
19.4703,12-Jan-23
19.4405,13-Jan-23
19.6659,16-Jan-23
19.7446,17-Jan-23
19.8104,18-Jan-23
19.4811,19-Jan-23
19.3452,20-Jan-23
19.7226,23-Jan-23
20.1147,24-Jan-23
19.871,25-Jan-23
20.2667,27-Jan-23
20.3893,30-Jan-23
20.3089,31-Jan-23
20.4779,01-Feb-23
21.2502,02-Feb-23
21.326,03-Feb-23
21.4375,06-Feb-23
21.5576,07-Feb-23
21.8233,08-Feb-23
21.7558,09-Feb-23
21.3048,10-Feb-23
21.2564,13-Feb-23
21.4794,14-Feb-23
21.5236,15-Feb-23
21.7338,16-Feb-23
21.3392,17-Feb-23
21.3959,20-Feb-23
21.3392,21-Feb-23
20.9631,22-Feb-23
21.0598,23-Feb-23
21.0787,24-Feb-23
20.9757,27-Feb-23
20.9211,28-Feb-23
21.0093,01-Mar-23
20.8603,02-Mar-23
20.8099,03-Mar-23
21.1542,06-Mar-23
20.9949,08-Mar-23
20.9257,09-Mar-23
20.75,10-Mar-23
20.4699,13-Mar-23
20.681,14-Mar-23
21.0395,15-Mar-23
21.3021,16-Mar-23
21.5379,17-Mar-23
21.5021,20-Mar-23
21.5528,21-Mar-23
21.614,22-Mar-23
21.6942,23-Mar-23
21.6857,24-Mar-23
21.8887,27-Mar-23
21.6619,28-Mar-23
22.0243,29-Mar-23
22.3209,31-Mar-23
22.3823,03-Apr-23
22.219,05-Apr-23
21.9879,06-Apr-23
22.1637,10-Apr-23
22.2675,11-Apr-23
22.1065,12-Apr-23
21.9474,13-Apr-23
22.1954,17-Apr-23
22.4074,18-Apr-23
22.1845,19-Apr-23
22.1547,20-Apr-23
22.1376,21-Apr-23
22.1671,24-Apr-23
22.0927,25-Apr-23
22.0481,26-Apr-23
22.0289,27-Apr-23
22.2306,28-Apr-23
22.4726,02-May-23
22.2834,03-May-23
22.1366,04-May-23
22.1642,05-May-23
22.3936,08-May-23
22.4297,09-May-23
22.3998,10-May-23
22.7465,11-May-23
22.8273,12-May-23
22.7653,15-May-23
22.7951,16-May-23
22.8845,17-May-23
23.2533,18-May-23
23.7866,19-May-23
23.6774,22-May-23
23.7456,23-May-23
23.4379,24-May-23
23.7885,25-May-23
23.8696,26-May-23
24.6025,29-May-23
24.7736,30-May-23
24.5446,31-May-23
24.3669,01-Jun-23
24.7121,02-Jun-23
24.839,05-Jun-23
24.8842,06-Jun-23
24.8479,07-Jun-23
24.5038,08-Jun-23
24.7097,09-Jun-23
24.975,12-Jun-23
25.3721,13-Jun-23
25.433,14-Jun-23
25.4109,15-Jun-23
25.813,16-Jun-23
25.6785,19-Jun-23
25.5752,20-Jun-23
25.6237,21-Jun-23
25.2976,22-Jun-23
25.376,23-Jun-23
25.3078,26-Jun-23
25.1142,27-Jun-23
25.2993,28-Jun-23
25.5296,30-Jun-23
25.8335,03-Jul-23
25.8294,04-Jul-23
25.7473,05-Jul-23
25.8956,06-Jul-23
25.8427,07-Jul-23
25.7746,10-Jul-23
25.8254,11-Jul-23
25.8953,12-Jul-23
26.1943,13-Jul-23
26.5316,14-Jul-23
26.508,17-Jul-23
26.648,18-Jul-23
27.0004,19-Jul-23
26.7196,20-Jul-23
26.3449,21-Jul-23
26.2225,24-Jul-23
26.3282,25-Jul-23
26.5504,26-Jul-23
26.7512,27-Jul-23
26.8253,28-Jul-23
26.9205,31-Jul-23
26.9246,01-Aug-23
26.5787,02-Aug-23
26.379,03-Aug-23
26.5298,04-Aug-23
26.3382,07-Aug-23
26.2765,08-Aug-23
26.2828,09-Aug-23
26.1785,10-Aug-23
26.1257,11-Aug-23
25.8604,14-Aug-23
25.8647,16-Aug-23
25.689,17-Aug-23
25.3827,18-Aug-23
25.6192,21-Aug-23
25.8538,22-Aug-23
25.7628,23-Aug-23
26.1815,24-Aug-23
25.6758,25-Aug-23
25.83,28-Aug-23
25.9443,29-Aug-23
26.3169,30-Aug-23
26.4481,31-Aug-23
26.6113,01-Sep-23
26.6429,04-Sep-23
26.5961,05-Sep-23
26.5748,06-Sep-23
26.3986,07-Sep-23
26.25,08-Sep-23
26.4471,11-Sep-23
26.5108,12-Sep-23
26.3343,13-Sep-23
26.4575,14-Sep-23
26.6234,15-Sep-23
26.3784,18-Sep-23
26.3697,20-Sep-23
26.0035,21-Sep-23
25.7096,22-Sep-23
25.6454,25-Sep-23
25.6432,26-Sep-23
25.577,27-Sep-23
25.7516,29-Sep-23
25.6169,03-Oct-23
