Close,Date
70.6675,18-Dec-20
67.1493,21-Dec-20
68.2716,22-Dec-20
70.027,23-Dec-20
70.3898,24-Dec-20
71.8243,28-Dec-20
72.0913,29-Dec-20
72.0613,30-Dec-20
71.9818,31-Dec-20
72.675,01-Jan-21
73.7236,04-Jan-21
74.4334,05-Jan-21
74.8869,06-Jan-21
74.7787,07-Jan-21
75.8621,08-Jan-21
76.1337,11-Jan-21
76.3467,12-Jan-21
76.3634,13-Jan-21
76.9263,14-Jan-21
77.3107,15-Jan-21
75.4787,18-Jan-21
76.0902,19-Jan-21
76.8492,20-Jan-21
75.7882,21-Jan-21
74.9082,22-Jan-21
74.3106,25-Jan-21
72.5901,27-Jan-21
73.015,28-Jan-21
73.4147,29-Jan-21
74.5656,01-Feb-21
75.4322,02-Feb-21
77.0251,03-Feb-21
77.1442,04-Feb-21
76.3482,05-Feb-21
77.1912,08-Feb-21
78.1528,09-Feb-21
78.6524,10-Feb-21
80.0164,11-Feb-21
79.8876,12-Feb-21
80.0987,15-Feb-21
80.6331,16-Feb-21
81.2699,17-Feb-21
82.2524,18-Feb-21
81.105,19-Feb-21
80.0736,22-Feb-21
80.8281,23-Feb-21
81.2971,24-Feb-21
82.4897,25-Feb-21
81.8327,26-Feb-21
83.5999,01-Mar-21
84.566,02-Mar-21
85.1117,03-Mar-21
84.9909,04-Mar-21
83.5928,05-Mar-21
83.9082,08-Mar-21
83.4191,09-Mar-21
84.1071,10-Mar-21
84.4759,12-Mar-21
84.3312,15-Mar-21
84.7346,16-Mar-21
83.7841,17-Mar-21
82.9027,18-Mar-21
84.6283,19-Mar-21
85.5247,22-Mar-21
86.1906,23-Mar-21
84.7267,24-Mar-21
82.9398,25-Mar-21
83.8503,26-Mar-21
85.0114,30-Mar-21
85.3771,31-Mar-21
87.7514,01-Apr-21
88.387,05-Apr-21
89.4128,06-Apr-21
91.2032,07-Apr-21
92.2415,08-Apr-21
93.1584,09-Apr-21
89.922,12-Apr-21
90.747,13-Apr-21
90.6101,15-Apr-21
92.2967,16-Apr-21
91.2877,19-Apr-21
92.4462,20-Apr-21
93.5214,22-Apr-21
93.5171,23-Apr-21
94.407,26-Apr-21
97.3217,27-Apr-21
98.5533,28-Apr-21
98.5933,29-Apr-21
98.3184,30-Apr-21
100.0737,03-May-21
99.3823,04-May-21
101.3036,05-May-21
103.2445,06-May-21
105.3385,07-May-21
107.6924,10-May-21
108.6937,11-May-21
107.4208,12-May-21
106.4736,14-May-21
107.1587,17-May-21
107.9018,18-May-21
107.2763,19-May-21
107.3303,20-May-21
108.1325,21-May-21
108.5747,24-May-21
108.4044,25-May-21
109.1464,26-May-21
108.803,27-May-21
108.6559,28-May-21
109.6233,31-May-21
108.8476,01-Jun-21
109.6776,02-Jun-21
110.4941,03-Jun-21
110.7808,04-Jun-21
112.0403,07-Jun-21
111.9424,08-Jun-21
110.9061,09-Jun-21
112.3676,10-Jun-21
113.4927,11-Jun-21
113.698,14-Jun-21
114.9158,15-Jun-21
115.1489,16-Jun-21
114.3139,17-Jun-21
113.4026,18-Jun-21
114.9966,21-Jun-21
116.1033,22-Jun-21
116.3166,23-Jun-21
116.3443,24-Jun-21
117.4999,25-Jun-21
118.4108,28-Jun-21
118.1695,29-Jun-21
119.0936,30-Jun-21
119.7642,01-Jul-21
121.1585,02-Jul-21
124.2346,05-Jul-21
123.379,06-Jul-21
123.6565,07-Jul-21
122.9624,08-Jul-21
123.7966,09-Jul-21
126.3334,12-Jul-21
126.1715,13-Jul-21
126.2199,14-Jul-21
126.5554,15-Jul-21
126.8942,16-Jul-21
128.1016,19-Jul-21
126.4685,20-Jul-21
128.0598,22-Jul-21
127.9388,23-Jul-21
129.7929,26-Jul-21
129.8618,27-Jul-21
129.6214,28-Jul-21
130.9851,29-Jul-21
131.4844,30-Jul-21
133.6619,02-Aug-21
133.6096,03-Aug-21
132.1546,04-Aug-21
130.9592,05-Aug-21
130.7633,06-Aug-21
128.5828,09-Aug-21
123.9133,10-Aug-21
124.6618,11-Aug-21
127.8337,12-Aug-21
126.7103,13-Aug-21
125.9331,16-Aug-21
124.3218,17-Aug-21
123.3399,18-Aug-21
120.3474,20-Aug-21
117.6689,23-Aug-21
121.6127,24-Aug-21
123.3396,25-Aug-21
122.5103,26-Aug-21
123.3052,27-Aug-21
124.8816,30-Aug-21
124.7672,31-Aug-21
124.807,01-Sep-21
125.627,02-Sep-21
126.6224,03-Sep-21
129.1038,06-Sep-21
128.4647,07-Sep-21
129.344,08-Sep-21
129.794,09-Sep-21
130.8412,13-Sep-21
131.4013,14-Sep-21
131.7928,15-Sep-21
132.4048,16-Sep-21
130.0824,17-Sep-21
127.0564,20-Sep-21
128.6909,21-Sep-21
131.3747,22-Sep-21
133.0951,23-Sep-21
132.2633,24-Sep-21
132.5387,27-Sep-21
131.4636,28-Sep-21
132.4683,29-Sep-21
133.2376,30-Sep-21
133.3839,01-Oct-21
136.4968,04-Oct-21
137.323,05-Oct-21
134.3685,06-Oct-21
135.969,07-Oct-21
135.8403,08-Oct-21
137.3783,11-Oct-21
138.376,12-Oct-21
140.3709,13-Oct-21
141.9374,14-Oct-21
145.155,18-Oct-21
141.1309,19-Oct-21
138.4035,20-Oct-21
138.9687,21-Oct-21
137.5308,22-Oct-21
134.6465,25-Oct-21
138.6751,26-Oct-21
138.6577,27-Oct-21
135.107,28-Oct-21
134.9271,29-Oct-21
138.329,01-Nov-21
140.1369,02-Nov-21
139.4544,03-Nov-21
143.0781,08-Nov-21
144.6527,09-Nov-21
143.6371,10-Nov-21
142.5676,11-Nov-21
142.5834,12-Nov-21
140.904,15-Nov-21
140.7189,16-Nov-21
141.0616,17-Nov-21
138.3897,18-Nov-21
134.2774,22-Nov-21
137.6482,23-Nov-21
137.4698,24-Nov-21
139.018,25-Nov-21
134.1431,26-Nov-21
131.3106,29-Nov-21
131.8008,30-Nov-21
133.392,01-Dec-21
134.7224,02-Dec-21
134.9505,03-Dec-21
133.0353,06-Dec-21
135.2502,07-Dec-21
136.707,08-Dec-21
138.1034,09-Dec-21
141.552,10-Dec-21
141.3816,13-Dec-21
140.1185,14-Dec-21
139.2865,15-Dec-21
137.9214,16-Dec-21
133.8547,17-Dec-21
128.9646,20-Dec-21
131.2402,21-Dec-21
133.6358,22-Dec-21
134.9231,23-Dec-21
133.97,24-Dec-21
134.419,27-Dec-21
136.4198,28-Dec-21
137.1452,29-Dec-21
136.7496,30-Dec-21
138.0081,31-Dec-21
140.5679,03-Jan-22
141.0563,04-Jan-22
142.159,05-Jan-22
142.6289,06-Jan-22
144.9099,07-Jan-22
147.9651,10-Jan-22
146.4165,11-Jan-22
147.0141,12-Jan-22
147.4949,13-Jan-22
149.0587,14-Jan-22
150.1396,17-Jan-22
147.2889,18-Jan-22
147.5263,19-Jan-22
147.4162,20-Jan-22
144.7536,21-Jan-22
137.2988,24-Jan-22
139.9963,25-Jan-22
140.6312,27-Jan-22
141.4437,28-Jan-22
142.0014,31-Jan-22
143.6817,01-Feb-22
145.9163,02-Feb-22
146.6903,03-Feb-22
146.2004,04-Feb-22
145.5814,07-Feb-22
143.5092,08-Feb-22
145.4669,09-Feb-22
146.4069,10-Feb-22
143.5003,11-Feb-22
136.0939,14-Feb-22
139.0346,15-Feb-22
138.9007,16-Feb-22
137.4652,17-Feb-22
136.0083,18-Feb-22
132.1381,21-Feb-22
129.3607,22-Feb-22
131.3516,23-Feb-22
123.0297,24-Feb-22
128.2944,25-Feb-22
129.0441,28-Feb-22
129.6382,02-Mar-22
130.9634,03-Mar-22
129.1184,04-Mar-22
126.2976,07-Mar-22
128.3778,08-Mar-22
131.5992,09-Mar-22
132.7519,10-Mar-22
133.8346,11-Mar-22
133.5699,14-Mar-22
132.4037,15-Mar-22
134.2032,16-Mar-22
135.7953,17-Mar-22
135.8285,21-Mar-22
136.2462,22-Mar-22
136.2089,23-Mar-22
136.9616,24-Mar-22
136.0598,25-Mar-22
134.9249,28-Mar-22
135.5776,29-Mar-22
136.6055,30-Mar-22
137.2799,31-Mar-22
141.3374,01-Apr-22
144.5725,04-Apr-22
145.5046,05-Apr-22
146.6443,06-Apr-22
145.6597,07-Apr-22
147.743,08-Apr-22
149.768,11-Apr-22
147.6989,12-Apr-22
148.5273,13-Apr-22
147.7309,18-Apr-22
145.2118,19-Apr-22
144.7842,20-Apr-22
146.574,21-Apr-22
145.6071,22-Apr-22
141.9378,25-Apr-22
144.2144,26-Apr-22
143.7401,27-Apr-22
141.837,28-Apr-22
139.3381,29-Apr-22
138.2359,02-May-22
133.9344,04-May-22
134.54,05-May-22
132.1562,06-May-22
129.5383,09-May-22
126.0897,10-May-22
122.7192,11-May-22
120.4683,12-May-22
121.3669,13-May-22
122.5153,16-May-22
127.6137,17-May-22
128.1056,18-May-22
126.0023,19-May-22
129.6876,20-May-22
127.6083,23-May-22
125.7027,24-May-22
122.5197,25-May-22
123.9773,26-May-22
125.1124,27-May-22
127.0546,30-May-22
127.4267,31-May-22
127.915,01-Jun-22
129.2295,02-Jun-22
127.9217,03-Jun-22
127.6585,06-Jun-22
127.4698,07-Jun-22
127.4413,08-Jun-22
127.9513,09-Jun-22
126.7636,10-Jun-22
122.0921,13-Jun-22
122.3392,14-Jun-22
122.2147,15-Jun-22
117.9197,16-Jun-22
116.7758,17-Jun-22
112.3467,20-Jun-22
117.3638,21-Jun-22
114.7926,22-Jun-22
115.8729,23-Jun-22
118.269,24-Jun-22
119.9461,27-Jun-22
121.046,28-Jun-22
121.4018,29-Jun-22
120.3728,30-Jun-22
120.2592,01-Jul-22
121.2205,04-Jul-22
121.03,05-Jul-22
121.7174,06-Jul-22
123.4347,07-Jul-22
124.3348,08-Jul-22
125.519,11-Jul-22
125.3026,12-Jul-22
125.0621,13-Jul-22
124.3393,14-Jul-22
124.7775,15-Jul-22
126.6022,18-Jul-22
127.2168,19-Jul-22
127.6445,20-Jul-22
128.6578,21-Jul-22
129.4618,22-Jul-22
128.8814,25-Jul-22
128.2446,26-Jul-22
128.6806,27-Jul-22
128.9568,28-Jul-22
130.845,29-Jul-22
132.3557,01-Aug-22
133.8429,02-Aug-22
133.1123,03-Aug-22
132.3805,04-Aug-22
132.7894,05-Aug-22
134.547,08-Aug-22
133.6259,10-Aug-22
134.3423,11-Aug-22
134.541,12-Aug-22
135.3876,16-Aug-22
135.9422,17-Aug-22
136.3428,18-Aug-22
135.2789,19-Aug-22
133.5765,22-Aug-22
135.0062,23-Aug-22
136.4975,24-Aug-22
136.1212,25-Aug-22
137.0145,26-Aug-22
136.5301,29-Aug-22
138.4687,30-Aug-22
138.646,01-Sep-22
139.5016,02-Sep-22
141.4896,05-Sep-22
141.9939,06-Sep-22
143.1321,07-Sep-22
143.7472,08-Sep-22
143.4948,09-Sep-22
143.9763,12-Sep-22
144.4765,13-Sep-22
145.6814,14-Sep-22
146.3333,15-Sep-22
142.9725,16-Sep-22
143.8177,19-Sep-22
145.6713,20-Sep-22
144.751,21-Sep-22
145.339,22-Sep-22
143.1415,23-Sep-22
136.9119,26-Sep-22
137.5569,27-Sep-22
136.327,28-Sep-22
137.9462,29-Sep-22
140.3273,30-Sep-22
138.0223,03-Oct-22
140.4592,04-Oct-22
143.31,06-Oct-22
143.4932,07-Oct-22
142.8966,10-Oct-22
139.9653,11-Oct-22
140.7453,12-Oct-22
139.7154,13-Oct-22
139.7304,14-Oct-22
140.9235,17-Oct-22
141.959,18-Oct-22
142.151,19-Oct-22
143.3382,20-Oct-22
142.1911,21-Oct-22
142.8477,25-Oct-22
144.1511,27-Oct-22
143.101,28-Oct-22
144.1261,31-Oct-22
144.2333,01-Nov-22
144.4483,02-Nov-22
144.3132,03-Nov-22
145.9032,04-Nov-22
146.9453,07-Nov-22
147.3331,09-Nov-22
145.2509,10-Nov-22
145.9915,11-Nov-22
146.1975,14-Nov-22
146.9203,15-Nov-22
146.1697,16-Nov-22
145.2193,17-Nov-22
144.8725,18-Nov-22
144.6782,21-Nov-22
145.1102,22-Nov-22
146.3841,23-Nov-22
147.1496,24-Nov-22
148.9404,25-Nov-22
150.0987,28-Nov-22
150.0571,29-Nov-22
150.6829,30-Nov-22
151.4646,01-Dec-22
152.1193,02-Dec-22
153.1837,05-Dec-22
154.0109,06-Dec-22
153.9878,07-Dec-22
154.5531,08-Dec-22
152.4311,09-Dec-22
154.977,12-Dec-22
156.6212,13-Dec-22
157.7838,14-Dec-22
156.279,15-Dec-22
154.276,16-Dec-22
155.5452,19-Dec-22
155.2361,20-Dec-22
150.5008,21-Dec-22
148.3193,22-Dec-22
141.1731,23-Dec-22
147.2915,26-Dec-22
150.0387,27-Dec-22
150.9439,28-Dec-22
152.0076,29-Dec-22
153.4609,30-Dec-22
156.0795,02-Jan-23
156.7457,03-Jan-23
154.7239,04-Jan-23
154.938,05-Jan-23
153.9128,06-Jan-23
155.0099,09-Jan-23
153.5758,10-Jan-23
154.5708,11-Jan-23
154.0914,12-Jan-23
155.2311,13-Jan-23
156.0612,16-Jan-23
155.6495,17-Jan-23
156.0973,18-Jan-23
155.4679,19-Jan-23
155.5929,20-Jan-23
155.2428,23-Jan-23
154.099,24-Jan-23
152.5608,25-Jan-23
148.4937,27-Jan-23
147.8059,30-Jan-23
151.448,31-Jan-23
148.9565,01-Feb-23
150.2166,02-Feb-23
149.7061,03-Feb-23
150.0977,06-Feb-23
149.7329,07-Feb-23
150.6883,08-Feb-23
150.5549,09-Feb-23
151.2203,10-Feb-23
150.4486,13-Feb-23
150.2631,14-Feb-23
151.0934,15-Feb-23
151.3546,16-Feb-23
150.9786,17-Feb-23
150.345,20-Feb-23
150.5787,21-Feb-23
149.2877,22-Feb-23
148.6658,23-Feb-23
147.4731,24-Feb-23
145.9151,27-Feb-23
146.9756,28-Feb-23
148.8298,01-Mar-23
148.5279,02-Mar-23
150.7203,03-Mar-23
152.4316,06-Mar-23
153.3581,08-Mar-23
152.8461,09-Mar-23
151.9239,10-Mar-23
148.5141,13-Mar-23
147.8859,14-Mar-23
147.2829,15-Mar-23
147.1171,16-Mar-23
146.4459,17-Mar-23
144.4825,20-Mar-23
145.8375,21-Mar-23
146.4256,22-Mar-23
146.315,23-Mar-23
144.3263,24-Mar-23
143.0586,27-Mar-23
141.946,28-Mar-23
144.3558,29-Mar-23
146.6052,31-Mar-23
148.1343,03-Apr-23
149.2645,05-Apr-23
150.1967,06-Apr-23
150.0629,10-Apr-23
150.725,11-Apr-23
151.2965,12-Apr-23
152.2247,13-Apr-23
152.5772,17-Apr-23
152.0303,18-Apr-23
152.0253,19-Apr-23
152.3633,20-Apr-23
152.0207,21-Apr-23
153.2031,24-Apr-23
153.3384,25-Apr-23
153.6585,26-Apr-23
155.2646,27-Apr-23
157.0094,28-Apr-23
157.9202,02-May-23
158.1167,03-May-23
159.4949,04-May-23
157.7918,05-May-23
158.9379,08-May-23
158.4044,09-May-23
159.367,10-May-23
160.1665,11-May-23
159.4469,12-May-23
160.8166,15-May-23
160.1558,16-May-23
160.2433,17-May-23
160.2328,18-May-23
160.154,19-May-23
160.2395,22-May-23
160.3958,23-May-23
159.7128,24-May-23
159.904,25-May-23
160.7599,26-May-23
161.3169,29-May-23
161.7742,30-May-23
162.3927,31-May-23
163.1456,01-Jun-23
164.2626,02-Jun-23
164.8488,05-Jun-23
165.7249,06-Jun-23
166.9029,07-Jun-23
166.2675,08-Jun-23
166.8912,09-Jun-23
167.9515,12-Jun-23
169.2589,13-Jun-23
169.4887,14-Jun-23
169.5943,15-Jun-23
170.2786,16-Jun-23
170.5394,19-Jun-23
171.1507,20-Jun-23
171.3362,21-Jun-23
170.2347,22-Jun-23
168.9857,23-Jun-23
169.8918,26-Jun-23
170.738,27-Jun-23
170.7499,28-Jun-23
171.1339,30-Jun-23
172.9618,03-Jul-23
172.8702,04-Jul-23
173.4214,05-Jul-23
174.7498,06-Jul-23
174.0053,07-Jul-23
173.9811,10-Jul-23
175.3043,11-Jul-23
175.733,12-Jul-23
173.812,13-Jul-23
176.5337,14-Jul-23
178.4628,17-Jul-23
178.3526,18-Jul-23
180.0602,19-Jul-23
180.902,20-Jul-23
180.3736,21-Jul-23
180.1212,24-Jul-23
181.275,25-Jul-23
182.1449,26-Jul-23
181.584,27-Jul-23
182.4844,28-Jul-23
185.5103,31-Jul-23
185.8936,01-Aug-23
182.7072,02-Aug-23
183.7327,03-Aug-23
184.9344,04-Aug-23
185.9247,07-Aug-23
185.6104,08-Aug-23
186.6538,09-Aug-23
186.8555,10-Aug-23
187.3716,11-Aug-23
186.298,14-Aug-23
186.4873,16-Aug-23
186.6873,17-Aug-23
186.7208,18-Aug-23
187.9717,21-Aug-23
189.2577,22-Aug-23
190.409,23-Aug-23
189.705,24-Aug-23
188.327,25-Aug-23
190.1437,28-Aug-23
191.0341,29-Aug-23
192.1571,30-Aug-23
193.2077,31-Aug-23
195.7574,01-Sep-23
196.9171,04-Sep-23
197.6502,05-Sep-23
197.1346,06-Sep-23
198.4615,07-Sep-23
199.8179,08-Sep-23
201.5088,11-Sep-23
193.5642,12-Sep-23
195.5729,13-Sep-23
196.927,14-Sep-23
196.977,15-Sep-23
195.8788,18-Sep-23
194.0484,20-Sep-23
192.1877,21-Sep-23
192.7206,22-Sep-23
193.7995,25-Sep-23
194.2257,26-Sep-23
195.3201,27-Sep-23
195.9769,29-Sep-23
196.6282,03-Oct-23
