"Index Name","Date","Open","High","Low","Close"
"NIFTY IT","31 May 2024","32732.8","32816.85","32280.8","32386.10"
"NIFTY IT","30 May 2024","33363.9","33433.25","32685.35","32806.75"
"NIFTY IT","29 May 2024","33888.9","33888.9","33515.15","33542.70"
"NIFTY IT","28 May 2024","34095.65","34136.25","33802.05","33880.85"
"NIFTY IT","27 May 2024","33914.45","34227.05","33769.9","33995.25"
"NIFTY IT","24 May 2024","34024.65","34088.2","33761.7","33824.30"
"NIFTY IT","23 May 2024","33683.7","34098.05","33615.35","34042.85"
"NIFTY IT","22 May 2024","33444.25","33724.35","33364.15","33613.05"
"NIFTY IT","21 May 2024","33253","33453.6","33191.75","33379.75"
"NIFTY IT","18 May 2024","33446.25","33494.45","33394","33438.75"
"NIFTY IT","17 May 2024","33763.85","33766.7","33361","33381.85"
"NIFTY IT","16 May 2024","33364.65","33705.2","33208.25","33668.45"
"NIFTY IT","15 May 2024","33144","33292.35","32986.05","33117.40"
"NIFTY IT","14 May 2024","33106.75","33321.6","32918.7","33122.85"
"NIFTY IT","13 May 2024","32910.65","33108.25","32669.25","33074.60"
"NIFTY IT","10 May 2024","33166.1","33178.4","32786.55","32935.15"
"NIFTY IT","09 May 2024","33275.75","33454.75","33006.95","33205.85"
"NIFTY IT","08 May 2024","33425.15","33489.65","33237.1","33335.15"
"NIFTY IT","07 May 2024","33268.15","33525.5","32998.2","33473.00"
"NIFTY IT","06 May 2024","33041.2","33435.35","32990.8","33217.10"
"NIFTY IT","03 May 2024","33248.5","33305","32690.5","32908.40"
"NIFTY IT","02 May 2024","33059.3","33332.2","33059.3","33203.35"
"NIFTY IT","30 Apr 2024","33547.7","33688.95","33145.9","33200.95"
"NIFTY IT","29 Apr 2024","33640.75","33792.85","33527.05","33579.40"
"NIFTY IT","26 Apr 2024","33743.1","34307.45","33574.6","33666.20"
"NIFTY IT","25 Apr 2024","33283.45","33659.45","33283.45","33554.40"
"NIFTY IT","24 Apr 2024","33829.55","33840.1","33393.65","33442.55"
"NIFTY IT","23 Apr 2024","33752.85","33803.85","33614.25","33714.55"
"NIFTY IT","22 Apr 2024","33488.75","33627.55","33341.65","33538.75"
"NIFTY IT","19 Apr 2024","33047.35","33538.55","32915.5","33368.30"
"NIFTY IT","18 Apr 2024","33746.4","34102.15","33445.35","33498.65"
"NIFTY IT","16 Apr 2024","34108.6","34175.6","33504.35","33574.95"
"NIFTY IT","15 Apr 2024","34845.8","35188.15","34335.15","34463.60"
"NIFTY IT","12 Apr 2024","35222.55","35363.6","34980.85","35018.10"
"NIFTY IT","10 Apr 2024","35191.15","35350.60","34952.25","35293.15"
"NIFTY IT","09 Apr 2024","35241.90","35568.80","35002.80","35079.35"
"NIFTY IT","08 Apr 2024","35381.00","35429.95","35018.60","35064.15"
"NIFTY IT","05 Apr 2024","35331.80","35371.10","35146.50","35247.90"
"NIFTY IT","04 Apr 2024","35314.70","35649.60","34915.15","35426.70"
"NIFTY IT","03 Apr 2024","34682.60","35289.70","34626.20","35047.40"
"NIFTY IT","02 Apr 2024","34900.15","34984.35","34769.90","34793.95"
"NIFTY IT","01 Apr 2024","35224.00","35265.30","34963.80","35042.80"
"NIFTY IT","28 Mar 2024","34862.60","35203.25","34786.65","34898.15"
"NIFTY IT","27 Mar 2024","35057.40","35121.55","34693.60","34744.35"
"NIFTY IT","26 Mar 2024","35003.10","35400.15","34938.00","34969.10"
"NIFTY IT","22 Mar 2024","35256.60","35419.25","34701.75","35188.40"
"NIFTY IT","21 Mar 2024","36039.20","36296.35","35816.80","36026.80"
"NIFTY IT","20 Mar 2024","35875.60","36115.20","35697.85","35748.90"
"NIFTY IT","19 Mar 2024","36562.00","36573.05","35783.40","35814.65"
"NIFTY IT","18 Mar 2024","37458.85","37522.85","36746.60","36886.05"
"NIFTY IT","15 Mar 2024","37524.35","37592.05","37264.90","37500.70"
"NIFTY IT","14 Mar 2024","36901.90","37723.35","36607.65","37679.60"
"NIFTY IT","13 Mar 2024","37320.80","37556.60","36689.10","36946.45"
"NIFTY IT","12 Mar 2024","36991.50","37568.95","36981.70","37224.25"
"NIFTY IT","11 Mar 2024","37082.00","37203.85","36820.35","36988.30"
"NIFTY IT","07 Mar 2024","37057.95","37318.95","36838.35","37099.90"
"NIFTY IT","06 Mar 2024","36627.65","37050.15","36134.00","37001.80"
"NIFTY IT","05 Mar 2024","37180.05","37202.30","36613.10","36720.75"
"NIFTY IT","04 Mar 2024","37634.25","37733.25","37279.45","37314.80"
"NIFTY IT","02 Mar 2024","37695.35","37744.90","37574.35","37605.80"
"NIFTY IT","01 Mar 2024","37823.70","37888.85","37462.85","37516.05"
"NIFTY IT","29 Feb 2024","37616.20","37896.05","37414.95","37720.40"
"NIFTY IT","28 Feb 2024","37926.65","38138.35","37594.50","37741.75"
"NIFTY IT","27 Feb 2024","37606.70","37929.30","37606.70","37870.25"
"NIFTY IT","26 Feb 2024","37991.90","38005.85","37384.90","37598.65"
